% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Jan 30 2017, 18:25
% Dimension:          2
% Nodes:              4862
% Expressions:        16
% Description:        power density, Dependent variable Tp4, Dependent variable Flux1, Dependent variable Flux2, Dependent variable Flux3, Dependent variable Flux4, Dependent variable Flux5, Dependent variable Flux6, Dependent variable Flux7, Dependent variable Flux8, Dependent variable Conc1, Dependent variable Conc2, Dependent variable Conc3, Dependent variable Conc4, Dependent variable Conc5, Dependent variable Conc6
% Length unit:        m
% r                       z                        Pdensity (W/m^3)         Tp4 (K)                  Flux1 (1/(m^2*s))        Flux2 (1/(m^2*s))        Flux3 (1/(m^2*s))        Flux4 (1/(m^2*s))        Flux5 (1/(m^2*s))        Flux6 (1/(m^2*s))        Flux7 (1/(m^2*s))        Flux8 (1/(m^2*s))        Conc1 (1/(m^2*s))        Conc2 (1/(m^2*s))        Conc3 (1/(m^2*s))        Conc4 (1/(m^2*s))        Conc5 (1/(m^2*s))        Conc6 (1/(m^2*s))
0.29000000000000004       1.09                     5.1357060657466654E-11   1248.4212276221742       0.5362399136346442       2.4093891075211458       3.812159247467649        1.2402799093959926       1.0663338308982915       1.6615908011778333       1.98637174374258         0.5298790166252086       0.06643987692957953      0.1360238004981594       0.03809056929174572      0.03751697934720549      0.002580757159620112     1.417455346368638E-4
0.31                      1.09                     5.075509405769002E-11    1245.7824666676784       0.5298365127744835       2.3770039915157035       3.7477227617571747       1.2179732406165482       1.04986774862396         1.642121861613346        1.965145618452183        0.5244012160749254       0.06540003316361087      0.13389490581159502      0.03749441766036628      0.03692980491379234      0.0025403659914252303    1.3952708967041304E-4
0.33                      1.09                     5.0131167094171663E-11   1243.061682463438        0.5231134237712615       2.3425289110046745       3.678384229975664        1.1939660094528715       1.0323672505369672       1.6219490384406898       1.9433879636703089       0.5188101730477014       0.06477307316106976      0.13261131700548734      0.03713497594368071      0.036575775879515375     0.0025160126724528237    1.3818950771115812E-4
0.35000000000000003       1.09                     4.949749286276495E-11    1240.3009531568366       0.5161250563455666       2.3058022417964996       3.6035698986887423       1.168112068728935        1.0138644391140923       1.6015118013241714       1.9216932364616872       0.5132677625952762       0.06409668745368292      0.13122653788226726      0.036747198033097395     0.03619383735422773      0.0024897394862629482    1.3674647894372228E-4
0.37                      1.09                     4.8857115690608804E-11   1237.5113484392846       0.5089636534105102       2.2670034554694056       3.523448001847229        1.1404703928750075       0.9944557253523257       1.5809607395178917       1.900182183395781        0.507784360288755        0.06366227480513535      0.13033715544854385      0.03649814541808052      0.035948535118328066     0.002472865379856084     1.3581968533772786E-4
0.39                      1.09                     4.821874675512466E-11    1234.7229920950385       0.5014258510579993       2.2256526788227          3.4379990250673416       1.111129803343841        0.9741877729259473       1.5604816104303827       1.8792345054123025       0.5025140089458241       0.06261908300967134      0.12820140626860613      0.03590007433176861      0.03535947013425111      0.0024323441624875715    1.3359409754903337E-4
0.41000000000000003       1.09                     4.756929275144295E-11    1231.8945052925465       0.49380954688131956      2.1823208911477745       3.3468098527023358       1.0797848726213748       0.9531934801469989       1.5396452558968792       1.8583333973146767       0.49726060778430164      0.062118313759377396     0.12717617052547261      0.035612978889859315     0.03507669794247076      0.0024128925336204155    1.325257360710636E-4
0.43                      1.09                     4.695307866265343E-11    1229.1980127946122       0.4858860048597169       2.135880360985892        3.2491736855113684       1.046536174801959        0.9316004883954994       1.5198875799404723       1.8395266967360913       0.4926270049870221       0.06241211472643994      0.12777767561513798      0.0357814175837741       0.03524260018857451      0.0024243047906005667    1.3315254299903619E-4
0.45                      1.09                     4.6407604995079825E-11   1226.7649653255194       0.47711683320090087      2.0850208482447448       3.145423714055782        1.0118816315845707       0.9092613439609832       1.5024308972382292       1.824415016494808        0.48915021791388724      0.06187859892877866      0.1266853971556126       0.035475548256523576     0.03494133681953665      0.00240358117131927      1.3201431870556158E-4
0.47000000000000003       1.09                     4.5932871748722143E-11   1224.5953628852671       0.4675020319048713       2.029742352924331        3.0355599383355765       0.9758212429692095       0.8861760468434501       1.4872752077901494       1.8129983565908265       0.48683024656489676      0.06051776636639351      0.12389933514689652      0.034695370908107724     0.03417290783535714      0.002350721675776525     1.2911106319063966E-4
0.49                      1.09                     4.5526465535795855E-11   1222.680019861004        0.4571632741244799       1.9699621268667427       2.919067726431996        0.9381862062129096       0.8624584651512942       1.4743635524259364       1.8052265476189067       0.485615168969798        0.058583491388329315     0.11993925204795196      0.03358643394906826      0.03308066989396591      0.0022755876714856357    1.24984402312098E-4
0.51                      1.09                     4.5196331846381864E-11   1221.0492257438189       0.44612898971146353      1.9046285990921896       2.7940581728544993       0.8985100846321689       0.8382045120788484       1.464013822488527        1.8016378476910098       0.48559989773944073      0.05639954542269474      0.11546801212312328      0.03233435840381094      0.031847448830432494     0.002190755572940227     1.2032508319799116E-4
0.53                      1.09                     4.495281332030611E-11    1219.7423701870462       0.43409585951522855      1.8334232484681818       2.6609149924287596       0.8569965964207518       0.8131655624057541       1.4565363986664508       1.8026369424043367       0.4869682922538392       0.05346749597110552      0.10946516371212407      0.03065338851097145      0.03019179195983278      0.002076864518888918     1.1406972969187704E-4
0.55                      1.09                     4.472007052009572E-11    1218.46907245541         0.4237405436618857       1.7601847757155875       2.519035073213663        0.8126992877383679       0.790658952784747        1.448496709690442        1.8053149534140338       0.4884713660436743       0.0548788249931402       0.11235460821747714      0.031462515926487925     0.030988735064166162     0.0021316854735101334    1.1708071640681123E-4
0.5700000000000001        1.09                     4.465497042523337E-11    1217.797488493746        0.4116456579039995       1.6773553068363924       2.3691680298406315       0.7677017382835949       0.7682931844906512       1.4451623414204633       1.8168626312891782       0.4922835391372191       0.06074827543061819      0.12437126135167181      0.03482752379413025      0.03430307068636644      0.0023596754539192163    1.2960284059988742E-4
0.59                      1.09                     4.4953097782053136E-11   1218.462637462368        0.3918123404656048       1.5751981245124946       2.212656838225864        0.7244985127692578       0.739420186601218        1.4546072951942521       1.8452826471868222       0.5014513702590571       0.06248724373391578      0.12793148886098957      0.03582448970848788      0.035285023708185106     0.002427223063976419     1.333128262780478E-4
