% r                       z                        Pdensity (W/m^3)         Flux2 (1/(m^2*s))        Flux3 (1/(m^2*s))        Flux4 (1/(m^2*s))        Flux5 (1/(m^2*s))        Flux6 (1/(m^2*s))        Flux7 (1/(m^2*s))        Flux8 (1/(m^2*s))        Flux21 (1/(m^2*s))       Flux22 (1/(m^2*s))       Flux23 (1/(m^2*s))       Flux24 (1/(m^2*s))       Flux25 (1/(m^2*s))       Flux26 (1/(m^2*s))       Flux27 (1/(m^2*s))       Flux28 (1/(m^2*s))       Conc1 (1/(m^2*s))        Conc2 (1/(m^2*s))        Conc3 (1/(m^2*s))        Conc4 (1/(m^2*s))        Conc5 (1/(m^2*s))        Conc6 (1/(m^2*s))
0.09                      2.59                     4.703788945027595E-11    1.6730272419720895       2.4265407370737093       0.8116937073091093       0.7932094812814688       1.5222741404907216       1.9181459308705202       0.5203197943004813       -0.009022577858434829    -0.00847094642512307     -0.00465235201336846     7.2900861749805E-5       -0.002553699482529482    0.003629741687035162     0.004624979251539636     0.0012561137465039271    0.06511674342044255      0.13331492057849853      0.037332005144111446     0.036769838099660716     0.0025293620271387885    1.389227078148431E-4
0.11                      2.59                     4.783183390658714E-11    1.6278528344164773       2.38038620186318         0.8052981607465775       0.7844391598899464       1.5482628238592893       1.958563886909326        0.532255522393538        -0.00903221359766549     -0.008522490008154672    -0.004254119662535233    2.0612804791481494E-4    -0.00278175395792074     0.003785763032441683     0.004651336245251259     0.0012964282719060856    0.06611761209974025      0.135364020725116        0.037905812013457926     0.037335004251462536     0.0025682392666718304    1.4105800174680979E-4
0.13                      2.59                     4.8764923374605374E-11   1.57345757165352         2.3268974374532614       0.7982174429289794       0.7721738316189427       1.5795365231334182       2.005756264251072        0.5463396671397474       -0.008504694530900575    -0.007967255847058922    -0.0036892105482125843   2.2077244889591658E-4    -0.002682611832012013    0.003455755971977448     0.004220489741701803     0.001202112790136102     0.06474449606822172      0.13255281050372936      0.03711859244350598      0.036559639091614346     0.0025149026382327595    1.3812854017943908E-4
0.15000000000000002       2.59                     4.9820804307230584E-11   1.5098355290377719       2.2655441584688605       0.7902412565240371       0.756461084114355        1.6154672521047164       2.059103636332559        0.562346518243175        -0.007575798203642259    -0.006972568529335922    -0.002969953837012726    1.5162252058626942E-4    -0.002349580434944315    0.0027778454232130585    0.003436575307325356     0.0010108198012159378    0.06174592017849636      0.12641376107359711      0.035399482355069144     0.03486641636266359      0.002398427464681863     1.3173125646549077E-4
0.17                      2.59                     5.099947670446285E-11    1.436986706569249        2.1963263649099978       0.7813696015317553       0.7373009173761889       1.6560550107731866       2.118606003153787        0.5802760757038214       -0.0062455246158907      -0.005538428054985822    -0.002096349528935761    -1.3217370141193675E-6   -0.0017826597667176928   0.001752031386148604     0.002299592942122027     7.225493051456197E-4     0.05712188443056483      0.11694687243472052      0.0327484817481478       0.032255336064610646     0.0022188137460191675    1.2186615060496619E-4
0.19                      2.59                     5.230094056630213E-11    1.3549111042479454       2.119244056776665        0.7716024779521322       0.7146933314044424       1.7012997991388275       2.1842633647147567       0.6001283395216864       -0.004513873767645871    -0.0036648344240085957   -0.0010683976239816593   -2.380603239052468E-4    -9.818498273321435E-4    3.7831386078407344E-4    8.095426460917995E-4     3.3730130192514415E-4    0.05087238882442696      0.10415214458709925      0.029165590622741835     0.02872639819745543      0.001976061482244665     1.0853322259786508E-4
0.21000000000000002       2.59                     5.370351892641896E-11    1.264750239122288        2.035760216599181        0.7611437783513055       0.689224152022621        1.750249643897414        2.2550434482360373       0.6215853238993408       -0.0023858856679988957   -0.0014360526425275413   8.415962452365789E-5     -5.304244904548532E-4    -4.825443002080932E-5    -0.0012136324638684006   -9.34872646317171E-4     -1.1197238380481596E-4   0.043732087586466024     0.0895336510561946       0.02507199274692454      0.024694444099145785     0.0016987072125905617    9.329981363902883E-5
0.23                      2.59                     0                        1.1632745920764553       1.9378009360162844       0.7466950085237559       0.6592925582200817       1.8036566313126674       2.3349452879172463       0.6463702891810891       5.393303460015913E-4     0.001489539560380539     0.001315619367687227     -8.407328410354747E-4    0.0010091683072879216    -0.0031399714381267966   -0.0031631947397893793   -7.203832235260093E-4    0.03210232576122327      0.06572378753048953      0.018404547394483065     0.018127401016374802     0.0012469665941215716    6.848840693871763E-5
0.25                      2.59                     0                        1.0664380589265798       1.8294789624785217       0.7257785500963607       0.6299161161293807       1.8484268519992706       2.4085720970776627       0.6698371094375415       0.003177850368364028     0.003919540119414973     0.00222640457399264      -9.08038157945734E-4     0.0014830645908123453    -0.004372725824222887    -0.004948626310945971    -0.0012294926485410453   0.020842041926789557     0.04267036430589364      0.011948927043246875     0.011768993150750912     8.09577792876943E-4      4.4465259605582666E-5
0.27                      2.59                     0                        0.9742665166268252       1.722611205925711        0.703133323633628        0.6022616326739444       1.887029791227146        2.474235533468221        0.6909038433924537       0.005388088586095292     0.005899736142365019     0.002997028587989549     -9.155143327728473E-4    0.0018052989204886414    -0.005317515433090435    -0.006385259199203437    -0.001638443082954232    0.011545455767449956     0.023637261905775118     0.006619111943584103     0.0065194375064932236    4.4846587636676355E-4    2.4631544729049128E-5
0.29000000000000004       2.59                     0                        0.8867599651771997       1.617197666357863        0.6787593291355601       0.5763291078537756       1.9194654489962935       2.5319355970889195       0.7095704910458254       0.007170044999195205     0.007430127629230516     0.003627491409677892     -8.631613655168142E-4    0.0019758712963167837    -0.005974340264729366    -0.007473093404561663    -0.001947234526765536    0.004212567283205239     0.00862448033013551      0.00241510209549519      0.0023787340836021716    1.6363084459106278E-4    8.98726230911858E-6
0.31                      2.59                     0                        0.8039184045777078       1.513238343774984        0.6526565666021595       0.552118541668876        1.9457338253067142       2.5816722879397616       0.7258370523976567       0.008523719607663753     0.008510714580011465     0.004117793039057666     -7.509792561776458E-4    0.001994781718296784     -0.006343200319139694    -0.008212128927020652    -0.002155866979974959    -0.0011566235259445061   -0.0023679804210249714   -6.631025010198073E-4    -6.531171179221908E-4    -4.492730245015574E-5    -2.4675876542087345E-6
0.33                      2.59                     0                        0.725461585736633        1.4114372555773353       0.6252765960583814       0.5289576272752275       1.9663111302529432       2.623474294309234        0.7397503605842444       0.009606869278989393     0.009367296640792082     0.004513605149924112     -6.357312399976078E-4    0.0020026731496568793    -0.006622025724281396    -0.008787891427661492    -0.0023214733186701425   -0.005751377442487487    -0.011774919731650426    -0.003297315574925752    -0.0032476626793949137   -2.2340361238340915E-4   -1.2270222465159918E-5
0.35000000000000003       2.59                     0                        0.6543064926935287       1.3143906067164526       0.5965259883165761       0.5081665694056503       1.978498260009614        2.653685806012856        0.7501928512328808       0.010234295079332746     0.009792649421154183     0.004753338100530085     -4.894609463777222E-4    0.0019283992463338805    -0.0066846356770085425   -0.0090336389993895      -0.0023954741432119543   -0.008624580310082192    -0.01765729025540503     -0.004944548200497255    -0.0048700903181175806   -3.350088593263764E-4    -1.8400030276499576E-5
0.37                      2.59                     0                        0.592050366943219        1.2220925317596991       0.5656909680254997       0.4912849180324368       1.9804925531503896       2.670787923105599        0.7566432170029511       0.010095040681604935     0.00936505371910736      0.004743748905244337     -2.1589825828099412E-4   0.0015326719581944626    -0.006183755452079174    -0.008604292718791918    -0.0022727198540571933   -0.007613348568137448    -0.015586973585952273    -0.004364800095644728    -0.0042990723973891755   -2.9572908220058315E-4   -1.624262736535858E-5
0.39                      2.59                     0                        0.5386932084857037       1.1345430307070747       0.5327715351851525       0.47831267315558695      1.9722940096752706       2.6747806455874623       0.7591014578944554       0.009189106085805959     0.00808450953465161      0.004484837564066866     1.849568242925787E-4     8.154912852386228E-4     -0.005119385049493292    -0.007499852585868742    -0.001953210451205858    -0.0027176822166532478   -0.005563969723292149    -0.0015580712603681635   -0.001534608917209697    -1.0556428100602918E-4   -5.798013731736904E-6
